"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.8321e-07,-2.682e-12,-2.8892e-26,1,0,0.0041118,0.001,5e-05
1.5385e-05,5.8212e-06,7.2618e-24,1,9.996e-08,0.0041118,0.0010001,5e-05
3.0387e-05,1.1642e-05,1.4553e-23,1,1.9992e-07,0.0041117,0.0010002,5e-05
4.5389e-05,1.7464e-05,2.1843e-23,1,2.9988e-07,0.0041117,0.0010003,5e-05
6.0406e-05,2.3292e-05,2.9145e-23,1,3.9994e-07,0.0041116,0.0010004,5e-05
7.5408e-05,2.9114e-05,3.6436e-23,1,4.999e-07,0.0041116,0.0010004,5e-05
9.0411e-05,3.4935e-05,4.3728e-23,1,5.9986e-07,0.0041115,0.0010005,5e-05
0.00010543,4.0764e-05,5.103e-23,1,6.9993e-07,0.0041115,0.0010006,5e-05
0.00012043,4.6585e-05,5.8321e-23,1,7.9989e-07,0.0041114,0.0010007,5e-05
0.00013544,5.2407e-05,6.5613e-23,1,8.9985e-07,0.0041114,0.0010008,5e-05
0.00015044,5.8228e-05,7.2905e-23,1,9.9981e-07,0.0041114,0.0010009,5e-05
0.00016546,6.4057e-05,8.0208e-23,1,1.0999e-06,0.0041113,0.001001,5e-05
0.00018047,6.9879e-05,8.7501e-23,1,1.1998e-06,0.0041113,0.0010011,5e-05
0.00019078,7.5048e-05,8.9288e-23,1,1.2998e-06,0.0041112,0.0010012,5e-05
0.00019642,7.957e-05,8.5571e-23,1,1.3999e-06,0.0041112,0.0010013,5e-05
0.00020205,8.4087e-05,8.1857e-23,1,1.4998e-06,0.0041111,0.0010013,5e-05
0.00020768,8.8603e-05,7.8143e-23,1,1.5998e-06,0.0041111,0.0010014,5e-05
0.00021331,9.312e-05,7.4429e-23,1,1.6997e-06,0.004111,0.0010015,5e-05
0.00021895,9.7643e-05,7.0711e-23,1,1.7998e-06,0.004111,0.0010016,5e-05
0.00022458,0.00010216,6.6997e-23,1,1.8998e-06,0.004111,0.0010017,5e-05
0.00023021,0.00010668,6.3282e-23,1,1.9997e-06,0.0041109,0.0010018,5e-05
0.00023585,0.0001112,5.9564e-23,1,2.0998e-06,0.0041109,0.0010019,5e-05
0.0002415,0.00011571,5.5838e-23,1,2.2e-06,0.0041108,0.001002,5e-05
0.00024713,0.00012023,5.2124e-23,1,2.2999e-06,0.0041108,0.0010021,5e-05
0.00025276,0.00012475,4.841e-23,1,2.3999e-06,0.0041107,0.0010021,5e-05
0.0002584,0.00012927,4.4689e-23,1,2.4999e-06,0.0041107,0.0010022,5e-05
0.0002637,0.00013286,3.1671e-23,1,2.5999e-06,0.0041106,0.0010023,5e-05
0.00026899,0.00013646,1.8652e-23,1,2.6999e-06,0.0041106,0.0010024,5e-05
0.0002743,0.00014006,5.6175e-24,1,2.7999e-06,0.0041105,0.0010025,5e-05
0.00027959,0.00014365,-7.401e-24,1,2.8999e-06,0.0041105,0.0010026,5e-05
0.00028489,0.00014725,-2.0419e-23,1,2.9998e-06,0.0041105,0.0010027,5e-05
0.00029019,0.00015084,-3.3438e-23,1,3.0998e-06,0.0041104,0.0010028,5e-05
0.00029549,0.00015444,-4.6473e-23,1,3.1999e-06,0.0041104,0.0010029,5e-05
0.00030079,0.00015803,-5.9491e-23,1,3.2998e-06,0.0041103,0.001003,5e-05
0.00030609,0.00016163,-7.251e-23,1,3.3998e-06,0.0041103,0.001003,5e-05
0.00031139,0.00016523,-8.5546e-23,1,3.4999e-06,0.0041102,0.0010031,5e-05
0.00031669,0.00016882,-9.8564e-23,1,3.5998e-06,0.0041102,0.0010032,5e-05
0.00032199,0.00017242,-1.1158e-22,1,3.6998e-06,0.0041101,0.0010033,5e-05
0.00032714,0.00017573,-1.1435e-22,1,3.7997e-06,0.0041101,0.0010034,5e-05
0.00033215,0.00017876,-1.0687e-22,1,3.8998e-06,0.0041101,0.0010035,5e-05
0.00033715,0.00018178,-9.9398e-23,1,3.9998e-06,0.00411,0.0010036,5e-05
0.00034216,0.00018481,-9.1927e-23,1,4.0997e-06,0.00411,0.0010037,5e-05
0.00034717,0.00018784,-8.4448e-23,1,4.1998e-06,0.0041099,0.0010038,5e-05
0.00035217,0.00019086,-7.6977e-23,1,4.2997e-06,0.0041099,0.0010038,5e-05
0.00035718,0.00019388,-6.9506e-23,1,4.3997e-06,0.0041098,0.0010039,5e-05
0.00036219,0.00019691,-6.2035e-23,1,4.4997e-06,0.0041098,0.001004,5e-05
0.0003672,0.00019994,-5.4555e-23,1,4.5997e-06,0.0041097,0.0010041,5e-05
0.0003722,0.00020296,-4.7084e-23,1,4.6997e-06,0.0041097,0.0010042,5e-05
0.00037721,0.00020599,-3.9613e-23,1,4.7996e-06,0.0041097,0.0010043,5e-05
0.00038221,0.00020901,-3.2141e-23,1,4.8996e-06,0.0041096,0.0010044,5e-05
0.00038724,0.00021204,-2.4661e-23,1,4.9999e-06,0.0041096,0.0010045,5e-05
0.00039198,0.00021473,-2.2615e-23,1,5.0998e-06,0.0041095,0.0010046,5e-05
0.00039672,0.00021742,-2.0569e-23,1,5.1998e-06,0.0041095,0.0010047,5e-05
0.00040146,0.00022011,-1.8521e-23,1,5.2999e-06,0.0041094,0.0010047,5e-05
0.0004062,0.0002228,-1.6475e-23,1,5.3998e-06,0.0041094,0.0010048,5e-05
0.00041093,0.00022549,-1.4429e-23,1,5.4998e-06,0.0041093,0.0010049,5e-05
0.00041567,0.00022817,-1.2383e-23,1,5.5997e-06,0.0041093,0.001005,5e-05
0.00042041,0.00023087,-1.0335e-23,1,5.6998e-06,0.0041093,0.0010051,5e-05
0.00042515,0.00023356,-8.2894e-24,1,5.7998e-06,0.0041092,0.0010052,5e-05
0.00042989,0.00023624,-6.2435e-24,1,5.8997e-06,0.0041092,0.0010053,5e-05
0.00043463,0.00023894,-4.1952e-24,1,5.9998e-06,0.0041091,0.0010054,5e-05
0.00043937,0.00024163,-2.1494e-24,1,6.0997e-06,0.0041091,0.0010055,5e-05
0.00044411,0.00024431,-1.0358e-25,1,6.1997e-06,0.004109,0.0010055,5e-05
0.00044872,0.00024689,2.3038e-24,1,6.2997e-06,0.004109,0.0010056,5e-05
0.00045322,0.00024935,5.0753e-24,1,6.3997e-06,0.0041089,0.0010057,5e-05
0.00045771,0.00025181,7.8433e-24,1,6.4997e-06,0.0041089,0.0010058,5e-05
0.0004622,0.00025427,1.0611e-23,1,6.5997e-06,0.0041088,0.0010059,5e-05
0.00046669,0.00025673,1.3383e-23,1,6.6997e-06,0.0041088,0.001006,5e-05
0.00047118,0.00025919,1.6151e-23,1,6.7997e-06,0.0041088,0.0010061,5e-05
0.00047568,0.00026165,1.8919e-23,1,6.8996e-06,0.0041087,0.0010062,5e-05
0.00048017,0.0002641,2.1687e-23,1,6.9996e-06,0.0041087,0.0010063,5e-05
0.00048466,0.00026657,2.4458e-23,1,7.0997e-06,0.0041086,0.0010064,5e-05
0.00048915,0.00026903,2.7226e-23,1,7.1996e-06,0.0041086,0.0010064,5e-05
0.00049364,0.00027148,2.9994e-23,1,7.2996e-06,0.0041085,0.0010065,5e-05
0.00049814,0.00027395,3.2766e-23,1,7.3996e-06,0.0041085,0.0010066,5e-05
0.00050263,0.0002764,3.5539e-23,1,7.4996e-06,0.0041084,0.0010067,5e-05
0.00050689,0.00027869,4.6145e-23,1,7.5996e-06,0.0041084,0.0010068,5e-05
0.00051116,0.00028097,5.6751e-23,1,7.6995e-06,0.0041084,0.0010069,5e-05
0.00051544,0.00028325,6.7367e-23,1,7.7998e-06,0.0041083,0.001007,5e-05
0.0005197,0.00028553,7.7971e-23,1,7.8998e-06,0.0041083,0.0010071,5e-05
0.00052397,0.00028781,8.8575e-23,1,7.9997e-06,0.0041082,0.0010072,5e-05
0.00052823,0.0002901,9.9194e-23,1,8.0998e-06,0.0041082,0.0010072,5e-05
0.0005325,0.00029238,1.098e-22,1,8.1997e-06,0.0041081,0.0010073,5e-05
0.00053676,0.00029466,1.204e-22,1,8.2997e-06,0.0041081,0.0010074,5e-05
0.00054103,0.00029695,1.31e-22,1,8.3997e-06,0.004108,0.0010075,5e-05
0.0005453,0.00029923,1.4162e-22,1,8.4997e-06,0.004108,0.0010076,5e-05
0.00054956,0.00030151,1.5223e-22,1,8.5997e-06,0.004108,0.0010077,5e-05
0.00055383,0.00030379,1.6283e-22,1,8.6996e-06,0.0041079,0.0010078,5e-05
0.00055799,0.00030601,1.6671e-22,1,8.7997e-06,0.0041079,0.0010079,5e-05
0.00056204,0.00030814,1.639e-22,1,8.8997e-06,0.0041078,0.001008,5e-05
0.00056609,0.00031028,1.6109e-22,1,8.9996e-06,0.0041078,0.001008,5e-05
0.00057015,0.00031242,1.5828e-22,1,9.0996e-06,0.0041077,0.0010081,5e-05
0.0005742,0.00031456,1.5547e-22,1,9.1997e-06,0.0041077,0.0010082,5e-05
0.00057826,0.00031669,1.5266e-22,1,9.2996e-06,0.0041076,0.0010083,5e-05
0.00058231,0.00031883,1.4985e-22,1,9.3996e-06,0.0041076,0.0010084,5e-05
0.00058636,0.00032097,1.4704e-22,1,9.4996e-06,0.0041076,0.0010085,5e-05
0.00059042,0.0003231,1.4423e-22,1,9.5996e-06,0.0041075,0.0010086,5e-05
0.00059447,0.00032524,1.4143e-22,1,9.6996e-06,0.0041075,0.0010087,5e-05
0.00059852,0.00032738,1.3862e-22,1,9.7995e-06,0.0041074,0.0010088,5e-05
